,week,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,precipitation,max_temperature,min_temperature,8012,8022
2015-09-18,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,34.5,21.3,4423.0,3666.0
2015-09-19,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,35.5,21.1,1393.0,1530.0
2015-09-20,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,33.3,19.2,509.0,467.0
2015-09-21,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,32.8,17.4,4331.0,3959.0
2015-09-22,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,33.3,18.9,4781.0,3920.0
2015-09-23,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,34.0,18.3,4632.0,3898.0
2015-09-24,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,35.3,20.5,4760.0,3878.0
2015-09-25,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,30.3,19.2,4168.0,3493.0
2015-09-26,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,28.6,24.9,18.2,1448.0,1432.0
2015-09-27,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.8,30.6,18.2,641.0,616.0
2015-09-28,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27.2,23.6,17.5,4583.0,3989.0
2015-09-29,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,27.1,17.5,4666.0,4092.0
2015-09-30,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,27.6,18.6,4692.0,4022.0
2015-10-01,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.6,26.4,17.6,4544.0,3836.0
2015-10-02,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,32.7,19.3,4653.0,3533.0
2015-10-03,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,25.0,25.0,16.1,1492.0,1687.0
2015-10-04,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2,21.3,17.1,573.0,538.0
2015-10-05,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,22.4,14.8,4641.0,3907.0
2015-10-06,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,24.7,14.6,4693.0,3906.0
2015-10-07,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,32.6,15.9,4626.0,3844.0
2015-10-08,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,34.0,19.3,4774.0,3876.0
2015-10-09,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,29.0,19.8,4262.0,3499.0
2015-10-10,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3,28.0,19.6,1174.0,1074.0
2015-10-11,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,30.0,19.6,431.0,408.0
2015-10-12,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,29.6,19.0,462.0,441.0
2015-10-13,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.4,27.6,18.1,4511.0,3651.0
2015-10-14,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,28.5,18.2,4540.0,3931.0
2015-10-15,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,35.8,18.9,4269.0,3368.0
2015-10-16,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,35.7,21.3,4192.0,3392.0
2015-10-17,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,29.2,17.3,1717.0,1876.0
2015-10-18,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1,19.2,15.5,1026.0,917.0
2015-10-19,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,27.2,15.5,4604.0,3864.0
2015-10-20,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,35.3,17.2,4709.0,3778.0
2015-10-21,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,32.0,21.3,4532.0,3759.0
2015-10-22,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.6,22.8,17.7,4607.0,3660.0
2015-10-23,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.4,27.3,17.6,4413.0,3694.0
2015-10-24,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,21.2,16.2,1302.0,1312.0
2015-10-25,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,19.2,15.7,479.0,722.0
2015-10-26,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28.4,28.5,16.0,4255.0,3773.0
2015-10-27,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1,28.4,19.1,4617.0,3881.0
2015-10-28,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,23.9,18.6,4014.0,3471.0
2015-10-29,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,24.8,18.2,4665.0,3965.0
2015-10-30,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,31.2,19.1,1980.0,1574.0
2015-10-31,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,29.3,18.2,806.0,780.0
2015-11-01,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,27.2,22.4,18.7,393.0,347.0
2015-11-02,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39.6,27.2,18.3,389.0,478.0
2015-11-03,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.4,25.6,19.5,4122.0,3860.0
2015-11-04,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.8,27.4,18.6,4733.0,3969.0
2015-11-05,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39.3,24.8,18.2,4876.0,4031.0
2015-11-06,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,22.8,18.0,4657.0,3599.0
2015-11-07,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2,20.0,16.8,1473.0,1469.0
2015-11-08,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.6,23.9,17.4,670.0,609.0
2015-11-09,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.4,29.5,18.7,4560.0,3825.0
2015-11-10,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.4,31.8,19.4,4804.0,3880.0
2015-11-11,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,32.7,19.8,4743.0,3916.0
2015-11-12,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,31.8,20.8,4813.0,3945.0
2015-11-13,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,29.6,19.4,4487.0,3600.0
2015-11-14,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.4,30.4,19.5,1200.0,1678.0
2015-11-15,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8.0,29.7,19.8,462.0,474.0
2015-11-16,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,24.9,19.4,4429.0,3694.0
2015-11-17,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,29.7,17.7,4489.0,3797.0
2015-11-18,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.1,30.5,17.6,4481.0,3856.0
2015-11-19,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,30.4,23.3,4612.0,3901.0
2015-11-20,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.8,27.0,19.6,653.0,716.0
2015-11-21,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.2,24.4,17.2,748.0,707.0
2015-11-22,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,28.8,17.1,477.0,524.0
2015-11-23,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.6,23.6,19.6,4318.0,3660.0
2015-11-24,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,22.6,19.3,4389.0,3809.0
2015-11-25,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4,24.8,19.3,4252.0,3612.0
2015-11-26,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,27.4,19.0,4717.0,3869.0
2015-11-27,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,28.4,17.6,4319.0,3564.0
2015-11-28,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,29.8,18.7,1178.0,1203.0
2015-11-29,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,17.4,26.0,20.5,1141.0,1151.0
2015-11-30,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23.4,23.3,16.7,3982.0,3513.0
2015-12-01,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,25.8,16.4,4339.0,3463.0
2015-12-02,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,29.4,18.2,4317.0,3378.0
2015-12-03,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,26.1,20.2,4230.0,3505.0
2015-12-04,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,29.1,19.0,4189.0,3490.0
2015-12-05,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,30.6,19.5,1290.0,1181.0
2015-12-06,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1,28.0,20.6,515.0,628.0
2015-12-07,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.8,23.9,18.0,3862.0,3324.0
2015-12-08,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,28.0,18.0,3716.0,3145.0
2015-12-09,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,27.9,19.6,4784.0,4781.0
2015-12-10,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,27.7,22.2,5280.0,3659.0
2015-12-11,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,30.3,20.7,5146.0,3707.0
2015-12-12,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,30.8,20.6,1015.0,866.0
2015-12-13,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12.2,31.0,19.3,445.0,635.0
2015-12-14,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,32.5,21.1,3309.0,2763.0
2015-12-15,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,32.8,20.6,3144.0,2517.0
2015-12-16,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,24.8,20.7,3079.0,2519.0
2015-12-17,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,28.7,18.9,2966.0,2355.0
2015-12-18,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,33.5,19.6,2738.0,2162.0
2015-12-19,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3,31.3,19.8,605.0,674.0
2015-12-20,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8.4,29.0,19.6,402.0,373.0
2015-12-21,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.2,29.1,19.6,1953.0,1646.0
2015-12-22,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.0,32.4,19.6,1798.0,1663.0
2015-12-23,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,32.4,22.1,1419.0,1231.0
2015-12-24,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4,31.5,20.5,347.0,360.0
2015-12-25,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.0,31.0,17.8,222.0,223.0
2015-12-26,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,94.8,29.8,17.8,346.0,292.0
2015-12-27,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13.6,28.2,21.1,273.0,290.0
2015-12-28,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,26.7,21.1,961.0,726.0
2015-12-29,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.3,24.1,20.3,967.0,705.0
2015-12-30,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.3,22.4,19.3,788.0,606.0
2015-12-31,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,29.0,20.2,344.0,303.0
2016-01-01,53,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,30.3,21.2,195.0,210.0
2016-01-02,53,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,49.8,26.9,20.8,311.0,325.0
2016-01-03,53,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.6,23.9,19.4,297.0,289.0
2016-01-04,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3,26.4,18.0,2020.0,1706.0
2016-01-05,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,29.5,17.7,2002.0,1906.0
2016-01-06,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,31.7,18.0,2088.0,1885.0
2016-01-07,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,32.2,18.6,2177.0,1840.0
2016-01-08,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,33.3,21.4,2096.0,1794.0
2016-01-09,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,30.4,21.6,459.0,514.0
2016-01-10,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,28.2,28.2,20.6,749.0,615.0
2016-01-11,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.6,23.5,20.7,2815.0,2476.0
2016-01-12,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.0,25.5,21.0,3050.0,2639.0
2016-01-13,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6,29.6,21.8,2532.0,2270.0
2016-01-14,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,26.6,21.3,2707.0,2355.0
2016-01-15,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.4,22.6,19.3,2735.0,2316.0
2016-01-16,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.8,25.3,18.0,609.0,663.0
2016-01-17,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,27.0,15.2,328.0,353.0
2016-01-18,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,23.2,17.3,2649.0,2253.0
2016-01-19,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,22.2,17.3,2694.0,2436.0
2016-01-20,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,22.8,17.4,2586.0,2350.0
2016-01-21,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,25.8,16.6,2645.0,2479.0
2016-01-22,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,24.6,15.7,2927.0,2484.0
2016-01-23,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,28.0,17.4,686.0,758.0
2016-01-24,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,28.2,18.3,697.0,623.0
2016-01-25,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,32.3,18.6,455.0,503.0
2016-01-26,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,33.5,18.6,2844.0,2494.0
2016-01-27,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4,30.0,19.6,2614.0,2447.0
2016-01-28,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35.0,29.0,19.4,2882.0,2335.0
2016-01-29,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,28.7,20.9,2609.0,2280.0
2016-01-30,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.2,31.0,21.0,852.0,852.0
2016-01-31,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,33.6,21.3,380.0,395.0
2016-02-01,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,33.5,22.5,3198.0,2682.0
2016-02-02,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,31.6,22.3,3186.0,2562.0
2016-02-03,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.8,31.8,20.4,3224.0,2595.0
2016-02-04,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,29.3,21.3,3188.0,2772.0
2016-02-05,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,33.3,21.3,3138.0,2498.0
2016-02-06,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.4,29.2,20.8,807.0,813.0
2016-02-07,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,14.8,30.5,20.5,360.0,346.0
2016-02-08,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,33.0,20.6,593.0,649.0
2016-02-09,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48.0,32.5,20.7,476.0,469.0
2016-02-10,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,32.5,23.4,1191.0,978.0
2016-02-11,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,27.8,21.5,4955.0,3931.0
2016-02-12,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,28.4,18.0,3464.0,2883.0
2016-02-13,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,30.3,18.4,1033.0,1137.0
2016-02-14,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,33.6,19.8,403.0,442.0
2016-02-15,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,31.0,20.9,5298.0,4265.0
2016-02-16,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.4,28.7,19.8,5492.0,4372.0
2016-02-17,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,30.8,21.5,5484.0,4128.0
2016-02-18,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6,31.5,21.1,4799.0,3879.0
2016-02-19,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.2,31.6,20.9,4345.0,3613.0
2016-02-20,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,31.6,19.8,1173.0,1155.0
2016-02-21,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,102.0,25.5,19.8,516.0,441.0
2016-02-22,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.6,24.4,19.6,5248.0,4502.0
2016-02-23,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6,26.8,19.8,5215.0,4386.0
2016-02-24,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,29.2,20.3,4523.0,3801.0
2016-02-25,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.6,31.1,20.2,4407.0,3790.0
2016-02-26,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.6,30.4,20.5,4005.0,3553.0
2016-02-27,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,17.6,25.6,21.7,1083.0,1046.0
2016-02-28,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,28.0,20.4,495.0,440.0
2016-02-29,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30.8,21.2,18.3,4355.0,3923.0
2016-03-01,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.4,20.4,16.2,4971.0,3596.0
2016-03-02,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.4,24.3,17.2,4547.0,3963.0
2016-03-03,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22.0,25.2,18.5,4619.0,3755.0
2016-03-04,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31.2,28.4,19.0,4447.0,3886.0
2016-03-05,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,29.0,19.0,1276.0,1319.0
2016-03-06,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,31.1,20.3,520.0,510.0
2016-03-07,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,31.4,19.3,4350.0,4394.0
2016-03-08,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.2,31.2,19.7,4631.0,4358.0
2016-03-09,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,31.5,20.5,4590.0,4327.0
2016-03-10,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,25.9,20.3,4296.0,4071.0
2016-03-11,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87.2,26.9,19.0,4097.0,3634.0
2016-03-12,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,18.2,27.8,19.3,1307.0,1470.0
2016-03-13,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,23.6,18.0,409.0,453.0
2016-03-14,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,27.5,18.5,4355.0,4270.0
2016-03-15,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,28.7,19.1,4697.0,4483.0
2016-03-16,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,26.3,19.2,4759.0,4543.0
2016-03-17,11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,28.9,18.9,4764.0,4601.0
2016-03-18,11,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,29.2,18.6,4497.0,4162.0
2016-03-19,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,31.7,18.3,1631.0,1661.0
2016-03-20,11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,28.8,18.2,892.0,856.0
2016-03-21,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,31.2,19.6,3472.0,3148.0
2016-03-22,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,30.3,19.5,3554.0,3268.0
2016-03-23,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,28.8,20.3,3433.0,3146.0
2016-03-24,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.4,27.4,18.4,3022.0,2675.0
2016-03-25,12,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,28.8,19.2,470.0,395.0
2016-03-26,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,23.6,28.4,19.4,529.0,562.0
2016-03-27,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,29.7,21.2,392.0,307.0
2016-03-28,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,30.8,21.6,4449.0,3833.0
2016-03-29,13,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,31.3,19.0,4529.0,4297.0
2016-03-30,13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.0,29.5,19.2,4787.0,4011.0
2016-03-31,13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,31.0,20.7,4138.0,3149.0
2016-04-01,13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6,29.4,20.8,4736.0,3641.0
2016-04-02,13,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,29.7,18.5,1528.0,1578.0
2016-04-03,13,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,31.4,19.2,576.0,487.0
2016-04-04,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,29.0,19.2,4699.0,3759.0
2016-04-05,14,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,29.6,18.8,4911.0,4019.0
2016-04-06,14,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,30.4,18.6,4733.0,3803.0
